originalSentence,referenceSentence,tamperingType,tamperedSentence,"LLMScore (Sim, Con)",BLEU,METEOR,Rouge1 r,Rouge1 p,Rouge1 f,Rouge2 r,Rouge2 p,Rouge2 f,Rougel r,Rougel p,Rougel f,LLM-Sim,LLM-Con,originalLanguage
"hr. formand, kære kolleger, i disse vigtige forhandlinger om konkurrencen vil jeg her i formiddag især udtale mig om hr. langens betænkning angående reglerne for støtte til jern- og stålindustrien.","mr president, in this important debate on competition, i am speaking this morning with particular reference to mr langen' s document on the steel aid code.",Swap words,"hr. formand, kære kolleger, i disse vigtige forhandlinger om konkurrencen vil jeg her i især formiddag udtale mig om hr. langens betænkning angående reglerne for støtte til jern- og stålindustrien. ",-1,0.9067658489656212,0.9993,0.9642857142857143,1.0,0.9818181768198347,0.8666666666666667,0.896551724137931,0.8813559272048264,0.9285714285714286,0.9629629629629629,0.9454545404561984,NULL,NULL,da
"jeg afventer med spænding, hvilken form diskussionen, som føres bredt, vil antage i det første forslag til retsakt.","i am in suspense as to how the discussions, which were broadly based, will be incorporated in the first legislative proposal.",Replace Token with Random Word,"naiv afventer med spænding, hvilken form diskussionen, som føres bredt, vil antage i det første forslag til retsakt.",-1,0.9510699415570292,0.9545,0.9444444444444444,0.9444444444444444,0.9444444394444445,0.9411764705882353,0.9411764705882353,0.9411764655882354,0.9444444444444444,0.9444444444444444,0.9444444394444445,NULL,NULL,da
det er ikke for at bevare arbejdspladser.,not to save jobs.,Negation,det er for at bevare arbejdspladser.,-1,0.5946035575013605,0.8757,1.0,0.8571428571428571,0.9230769181065088,0.8,0.6666666666666666,0.7272727223140496,1.0,0.8571428571428571,0.9230769181065088,NULL,NULL,da
for det første at der ved udarbejdelsen af retsordenen skabes klare og fyldestgørende regler.,"firstly, it is necessary, in drawing up the legislation, to produce clear and complete rules.",Swap words,det for første at der ved udarbejdelsen af retsordenen skabes klare og fyldestgørende regler. ,-1,0.8817192535122739,0.996,0.9333333333333333,1.0,0.9655172363852557,0.7857142857142857,0.8461538461538461,0.8148148098216735,0.8666666666666667,0.9285714285714286,0.8965517191438764,NULL,NULL,da
"hr. formand, ærede kommissær monti, jonckheer-betænkningen om statsstøtte inden for fremstillingsvirksomhed og visse andre sektorer er generelt god.","mr president, commissioner monti, there is much that is good in mr jonckheer' s report on state aid for manufacturing industry and certain other sectors.",Remove Token,"hr . formand, ærede kommissær monti, om statsstøtte inden for fremstillingsvirksomhed og visse andre sektorer er generelt god.",-1,0.8725129388059689,0.9585,1.0,0.9444444444444444,0.9714285664326531,0.9375,0.8823529411764706,0.9090909040955004,1.0,0.9444444444444444,0.9714285664326531,NULL,NULL,da
"jeg synes, det vil være godt, hvis der opnås enighed om visse af konkurrencerettens centrale principper på internationalt plan.","in my opinion, it would be good if we could achieve consensus at the international level regarding certain basic principles of competition law.",Replace Character,"jeg synes, det vil vare godt, hvis der opnås enighed om visse af konkurrencerettens centrale principper på internationalt plan.",-1,0.8725129388059689,0.9541,0.9473684210526315,0.9473684210526315,0.9473684160526316,0.8888888888888888,0.8888888888888888,0.888888883888889,0.9473684210526315,0.9473684210526315,0.9473684160526316,NULL,NULL,da
"hr. formand, konkurrence er det europæiske indre markeds politiske hjerte og kraft.","mr president, competition is at the heart of the european internal market policy and is also its driving force.",Add random word,"hr . formand, konkurrence er det europæiske ose indre markeds politiske hjerte og kraft.",-1,0.8196501312471536,0.9922,0.9230769230769231,1.0,0.959999995008,0.8333333333333334,0.9090909090909091,0.8695652124007562,0.9230769230769231,1.0,0.959999995008,NULL,NULL,da
"i nederlandene er markedet meget lille, men dette marked defineres desværre ofte samtidig som værende relevant.","this country has a very small market which, unfortunately, is often at the same time defined as the relevant market.",Remove Token,"i nederlandene er markedet lille, men dette marked defineres desværre ofte samtidig som værende relevant.",-1,0.8394327083733336,0.9489,1.0,0.9375,0.967741930489074,0.9285714285714286,0.8666666666666667,0.8965517191438764,1.0,0.9375,0.967741930489074,NULL,NULL,da
"hr. formand, ærede parlamentsmedlemmer, jeg vil gerne rette en varm tak til udvalget om økonomi og valutaspørgsmål samt til hele europa-parlamentet for den store interesse, man viser for de emner, der har at gøre med konkurrence.","mr president, ladies and gentlemen, i heartily congratulate the committee on economic and monetary affairs and the entire european parliament for the great deal of interest shown in competition-related subjects.",Duplicate Token,"hr . formand, ærede parlamentsmedlemmer, jeg vil gerne rette en varm tak til udvalget om økonomi og valutaspørgsmål samt til hele europa-parlamentet for den store interesse interesse, man viser for de emner, der har at gøre med konkurrence.",-1,0.9576241467260529,0.9976,0.9714285714285714,1.0,0.9855072413778618,0.9444444444444444,0.9714285714285714,0.9577464738742314,0.9714285714285714,1.0,0.9855072413778618,NULL,NULL,da
"denne forhandling under ét er efter min opfattelse, hr. formand, et levende og kraftigt bevis på dette.","in my opinion, mr president, this joint debate fully bears this out.",Duplicate Token,"denne forhandling under ét er efter min opfattelse, hr hr . formand, et levende og kraftigt bevis på dette.",-1,0.9133997866119974,0.9948,1.0,1.0,0.999999995,0.9411764705882353,1.0,0.9696969647015611,1.0,1.0,0.999999995,NULL,NULL,da
dette er så tanken med at overvåge gennemførelsen.,this then is the idea of monitoring implementation.,Remove Token,er så tanken med at overvåge gennemførelsen.,-1,0.8633400213704505,0.898,1.0,0.875,0.9333333283555556,1.0,0.8571428571428571,0.9230769181065088,1.0,0.875,0.9333333283555556,NULL,NULL,da
"jeg må sige, at det efter min mening er en vældig god idé, som vi formentlig vil tage op.",i must say that i find this a very good idea that we will probably take up.,Remove Character,"jeg må sige, at det efter min mening er en vældig god idé, som vi formentli vil tage op.",-1,0.8725129388059689,0.9541,0.9473684210526315,0.9473684210526315,0.9473684160526316,0.8888888888888888,0.8888888888888888,0.888888883888889,0.9473684210526315,0.9473684210526315,0.9473684160526316,NULL,NULL,da
de fleste smv har rent faktisk en markedsandel på mindre end 30%.,most smes have in fact less than 30% of the market share.,Remove Character,de fleste sm har rent faktisk en markedsandel på mindre end 30%.,-1,0.8091067115702212,0.9269,0.9166666666666666,0.9166666666666666,0.9166666616666667,0.8181818181818182,0.8181818181818182,0.8181818131818183,0.9166666666666666,0.9166666666666666,0.9166666616666667,NULL,NULL,da
"lad mig blot minde om, at domstolen har skåret igennem i dette spørgsmål, hvilket de ved bedre end jeg, i 1982. denne retspraksis er stadig gyldig, og der er intet argument for at betvivle dette.","let me simply remind you that the court of justice pronounced a ruling on this in 1982, as you know better than i. this ruling remains valid and there is nothing to justify any reconsideration thereof.",Remove Character,"lad mig blot minde om, at domstolen har skåret igennem i dette spørgsmål, hvilket de ved bedre end jeg, i 1982. denne retspraksis er stadig gyldig, og der er intet argument for at betvivle dett.",-1,0.9541831417502229,0.999,0.96875,1.0,0.984126979128244,0.9705882352941176,0.9705882352941176,0.9705882302941177,0.96875,1.0,0.984126979128244,NULL,NULL,da
"hvidbogen pålægger en fornyet undersøgelse af et enkelt af dens aspekter, nemlig udveksling af fortrolige oplysninger.",the white paper requires only a single aspect of the issue to be re-examined: the exchange of confidential information.,Swap characters,"hvidbogen pålgæger en fornyet undersøgelse af et enkelt af dens aspekter, nemlig udveksling af fortrolige oplysninger.",-1,0.8915993127600096,0.9437,0.9285714285714286,0.9285714285714286,0.9285714235714286,0.8666666666666667,0.8666666666666667,0.8666666616666667,0.9285714285714286,0.9285714285714286,0.9285714235714286,NULL,NULL,da
det første punkt er en yderligere forøgelse af gennemsigtigheden.,the first is greater transparency.,Replace Token with Random Word,det første punkt er en sejre forøgelse af gennemsigtigheden.,-1,0.6580370064762462,0.8951,0.8888888888888888,0.8888888888888888,0.888888883888889,0.75,0.75,0.749999995,0.8888888888888888,0.8888888888888888,0.888888883888889,NULL,NULL,da
forhandlingen under ét er afsluttet.,the joint debate is closed.,Remove Character,forhadlingen under ét er afsluttet.,-1,0.7598356856515925,0.83,0.8,0.8,0.7999999950000002,0.75,0.75,0.749999995,0.8,0.8,0.7999999950000002,NULL,NULL,da
"hr. formand, år efter år læser vi især i beretningerne fra den europæiske revisionsret, at der er gået penge tabt i den europæiske unions budget på grund af alt lige fra ødselhed, dårlig forvaltning, uregelmæssigheder til formodet håndfast svindel.","mr president, year after year we learn, mainly from the european court of auditors' test reports, that money is lost to the budget of the european union on account of misdemeanours ranging from wastage, mismanagement, and irregularities to suspected blatant fraud.",Replace Token with Random Word,"hr . formand, år efter år læser vi især i beretningerne fra den europæiske revisionsret, at der er gået penge tabt i den europæiske unions budget på grund af alt lige trombone ødselhed, dårlig forvaltning, uregelmæssigheder til formodet håndfast svindel.",-1,0.9414356817218077,0.9774,0.9714285714285714,1.0,0.9855072413778618,0.9459459459459459,0.9459459459459459,0.945945940945946,0.9714285714285714,1.0,0.9855072413778618,NULL,NULL,da
"dannelsen af uclaf via ekspertgruppen og dannelsen af kontoret til bekæmpelse af svig, olaf, var nogle vigtige skridt på samme måde som konventionen om beskyttelsen af unionens finansielle interesser og om kontrollen på stedet.","creating uclaf by means of the task force and setting up the anti-fraud office olaf were important steps, as was the regulation on protecting the financial interests of the community and on local monitoring.",Replace Character,"dannelsen af uclaf via ekspertgruppen ag dannelsen af kontoret til bekæmpelse af svig, olaf, var nogle vigtige skridt på samme måde som konventionen om beskyttelsen af unionens finansielle interesser og om kontrollen på stedet.",-1,0.9278982724420874,0.9729,0.9642857142857143,1.0,0.9818181768198347,0.9375,0.9375,0.937499995,0.9642857142857143,1.0,0.9818181768198347,NULL,NULL,da
"dermed skal der på ingen måde skabes en transnational strafferets- og justitsorden. målet er snarere at udruste unionen med specifikke instrumenter til beskyttelse af dens finansielle interesser, og det under overholdelse af nærhedsprincippet.","there is no intention whatsoever to create a transnational criminal law and judicial authority, rather the aim is to equip the union with specific instruments for the protection of its financial interests, that is whilst upholding the principle of subsidiarity.",Add random word,"dermed skal der på ingen måde skabes en transnational strafferets- og justitsorden . målet er snarere at udruste unionen med specifikke instrumenter til beskyttelse af dens finansielle interesser, og det under helle overholdelse af nærhedsprincippet.",-1,0.928663927948396,0.9971,0.96875,1.0,0.984126979128244,0.9393939393939394,0.96875,0.9538461488473374,0.96875,1.0,0.984126979128244,NULL,NULL,da
med dagens betænkning giver vi nyt liv til denne tanke og opfordrer kommissionen til at fremsætte forslag til retsakter med henblik på at realisere dette mål.,we are giving new life to this idea with this report and call upon the commission to present legislative proposals that will enable this goal to be realised.,Duplicate Token,med dagens betænkning giver vi nyt liv til denne tanke tanke og opfordrer kommissionen til at fremsætte forslag til retsakter med henblik på at realisere dette mål.,-1,0.9333309921372167,0.9961,1.0,1.0,0.999999995,0.9615384615384616,1.0,0.9803921518646674,1.0,1.0,0.999999995,NULL,NULL,da
