originalSentence,referenceSentence,tamperingType,tamperedSentence,"LLMScore (Sim, Con)",BLEU,METEOR,Rouge1 r,Rouge1 p,Rouge1 f,Rouge2 r,Rouge2 p,Rouge2 f,Rougel r,Rougel p,Rougel f,LLM-Sim,LLM-Con,originalLanguage
"this project has produced an operational definition of a closed aquaculture facility, which tightens up and enlarges upon the definition currently in use and embodies an approach whereby the degree of risk associated with alien species could be reduced considerably.","i dette projekt formuleres der en arbejdsdefinition på ""lukket akvakulturanlæg"", som er mere detaljeret og snævert formuleret end den nuværende, og hvor risikoen ved fremmede arter kan reduceres betragteligt, måske endda til et acceptabelt niveau.",Letter Duplication,"this project has produced an opperational definition of a closed aquaculture facility, which tightens up and enlarges upon the definition currently in use and embodies an approach whereby the degree of risk associated with alien species could be reduced considerably.","(0.99, 0.95)",0.9370011451812968,0.9761,0.9714285714285714,0.9714285714285714,0.9714285664285714,0.9487179487179488,0.9487179487179488,0.9487179437179488,0.9714285714285714,0.9714285714285714,0.9714285664285714,0.99,0.95,en
"i agreed with the amendments according to which the deadline for the closure of uncompetitive coal mines will be extended until 2018, with the possibility of keeping mines open if they fail to become competitive in the set period.","jeg er enig i ændringsforslagene om at forlænge fristen for lukning af urentable miner til 2018 og gøre det muligt at opretholde driften af minerne, selv om de ikke bliver rentable i den pågældende periode.",Letter Replacement,"i agreed with the amendments according to which the deadline for the closure of uncompetitive coal mines will be eotended until 2018, with the possibility of keeping mines open if they fail to become competitive in the set period.","(0.99, 0.95)",0.935369573102062,0.9755,0.967741935483871,0.967741935483871,0.9677419304838712,0.945945945945946,0.945945945945946,0.945945940945946,0.967741935483871,0.967741935483871,0.9677419304838712,0.99,0.95,en
ending aid for the closure of uncompetitive coal mines in 2014 - the date proposed by the commission - would have serious socio-economic consequences in certain regions of the eu where mining continues to be a significant source of employment.,"hvis støtten til lukning af urentable kulminer blev ophævet i 2014 - som foreslået af kommissionen - ville det få alvorlige samfundsøkonomiske konsekvenser i visse regioner i eu, hvor miner fortsat er en vigtig kilde til beskæftigelse.",Letter Replacement,ending aid for the closure of uncompetitive coal mines in 2014 - the date proposed by the commission - would have serious socio-economic consequences iz certain regions of the eu where mining continues to be a significant source of employment.,"(0.99, 0.99)",0.935369573102062,0.9751,1.0,0.9705882352941176,0.9850746218667856,0.9487179487179488,0.9487179487179488,0.9487179437179488,1.0,0.9705882352941176,0.9850746218667856,0.99,0.99,en
"the action plan also proposes a legislative initiative to draw up a provision to increase the effectiveness of the implementation of judgments relating to the transparency of debtors' activities, and similar provisions on the freezing of bank accounts.","handlingsplanen omfatter også et lovgivningsinitiativ om udarbejdelse af en bestemmelse, der skal sikre en mere effektiv gennemførelse af domme om adgang til oplysninger om skyldneres aktiver og lignende bestemmelser om indefrysning af bankkonti.",Word Replacement,"the action plan also proposes a legislative initiative to draw up a provision to increase the effectiveness of the implementation of judgments relating to the transparency of debtors' activities, and similar provisions witting the freezing of bank accounts.","(0.98, 0.99)",0.935369573102062,0.9755,0.9642857142857144,0.9642857142857144,0.9642857092857144,0.945945945945946,0.945945945945946,0.945945940945946,0.9642857142857144,0.9642857142857144,0.9642857092857144,0.98,0.99,en
"under the stockholm action plan, it is necessary to ensure that the exchange of best practices between legal systems pays particular attention to the needs of individual citizens and businesses, facilitating mobility within the eu, employment rights and equal opportunities.","i stockholmprogrammets handlingsplan skal det sikres, at der ved udveksling af bedste praksis mellem retssystemer navnlig tages hensyn til de enkelte borgeres og virksomheders behov gennem fremme af fri bevægelighed i eu, arbejdstagerrettigheder og lige muligheder.",Letter Replacement,"undbr the stockholm action plan, it is necessary to ensure that the exchange of best practices between legal systems pays particular attention to the needs of individual citizens and businesses, facilitating mobility within the eu, employment rights and equal opportunities.","(0.99, 0.95)",0.9764540896763104,0.9773,0.9705882352941176,0.9705882352941176,0.9705882302941176,0.9743589743589745,0.9743589743589745,0.9743589693589744,0.9705882352941176,0.9705882352941176,0.9705882302941176,0.99,0.95,en
this is the issue that we are discussing; the issue of the future: do we want a europe controlled by governments or a europe that continues to be a trojan horse for the interests of the financial system?,"det er det spørgsmål, vi drøfter, nemlig spørgsmålet om fremtiden. ønsker vi et europa, der er styret af regeringerne, eller et europa, der fortsat er en trojansk hest for det finansielle systems interesser?",Letter Duplication,this is the issue that we are discussing; the issue of the future: do we want a europe controlled by governments or a europe that continues to be a trojan horse for the interests of tthe financial system?,"(0.99, 0.99)",0.935369573102062,0.968,1.0,0.9642857142857144,0.9818181768198349,0.9705882352941176,0.9428571428571428,0.9565217341314852,1.0,0.9642857142857144,0.9818181768198349,0.99,0.99,en
"on the subject of own resources, it is surely not asking too much for parliament to say that it would at least like to discuss the issue, what form it could take and whether own resources are in place.","for så vidt angår egne ressourcer, er det vel ikke for meget at bede om, når parlamentet siger, at det i det mindste gerne vil drøfte spørgsmålet og drøfte, hvilken form de kunne få, og hvorvidt egne ressourcer er på plads.",Negation Removal,"on the subject of own resources, it is surely asking too much for parliament to say that it would at least like to discuss the issue, what form it could take and whether own resources are in place.","(0.90, 0.95)",0.9375922238875156,0.9785,0.9705882352941176,1.0,0.9850746218667856,0.9473684210526316,0.972972972972973,0.9599999950008888,0.9705882352941176,1.0,0.9850746218667856,0.9,0.95,en
"as the commission notes in its communication 'youth on the move', young people are often trapped in a chain of temporary employment contracts that reduces their chances of moving on to more stable contracts and exacerbates their job insecurity.","de unge er ofte, som anført i den officielle meddelelse fra kommissionen om ""unge på vej"", fanget i en kæde af tidsbegrænsede kontrakter, hvilket mindsker sandsynligheden for at opnå stabile ansættelseskontrakter, og dermed forværres deres usikre ansættelsesforhold.",Letter Order Swapping,"as the commission notes in its communication 'youth on the move', young people are often trapped in a chain of temporary employment contracts that reduces their chances of moving on to more stable cotnracts and exacerbates their job insecurity.","(0.99, 0.99)",0.9370011451812968,0.9757,1.0,0.9705882352941176,0.9850746218667856,0.9473684210526316,0.9473684210526316,0.9473684160526316,1.0,0.9705882352941176,0.9850746218667856,0.99,0.99,en
"we believe that the real meaning of conditionality, as regards the structural funds, is that awareness and responsibility have to be raised not just as regards the content, but also the context of the projects and the operational programmes.","vi mener, at den virkelige betydning af konditionalitet i forhold til strukturfondene er, at opmærksomhed og ansvarlighed skal styrkes, ikke kun i forhold til indholdet, men også i forbindelse med projekterne og de operationelle programmer.",Negation Removal,"we believe that the real meaning of conditionality, as regards the structural funds, is that awareness and responsibility have to be raised just as regards the content, but also the context of the projects and the operational programmes.","(0.99, 0.95)",0.9391156189585852,0.979,0.9655172413793104,1.0,0.9824561353524162,0.9444444444444444,0.9714285714285714,0.9577464738742314,0.9655172413793104,1.0,0.9824561353524162,0.99,0.95,en
"it is regrettable that the european union should take note, once again and with concern, of the intimidation and house arrest that mr liu xiaobo's wife, mrs liu xia, has been subjected to for the last six weeks.","det er med beklagelse, at eu endnu en gang og med bekymring har bemærket den intimidering og husarrest, som hr. liu xiaobos kone, fru liu xia, er blevet udsat for gennem de sidste seks uger.",Word Removal,"it is regrettable that the european union should take note, once again and with concern, of the intimidation and house arrest that mr liu xiaobo's wife, mrs xia, has been subjected to for the last six weeks.","(0.98, 0.95)",0.9405662491609416,0.9791,1.0,1.0,0.999999995,0.945945945945946,0.9722222222222222,0.9589041045899794,1.0,1.0,0.999999995,0.98,0.95,en
